Lat_caro,Lon_caro,route_id
19.391775,-99.17,0
19.391762,-99.17,0
19.391748,-99.17,0
19.391734,-99.17,0
19.391721,-99.17,0
19.391707,-99.17,0
19.391694,-99.17,0
19.39168,-99.17,0
19.391667,-99.17,0
19.391653,-99.17,0
19.39164,-99.17,0
19.391626,-99.17,0
19.391613,-99.17,0
19.391599,-99.17,0
19.391586,-99.17,0
19.391572,-99.17,0
19.391559,-99.17,0
19.391545,-99.17,0
19.391532,-99.17,0
19.391518,-99.17,0
19.391505,-99.17,0
19.391491,-99.17,0
19.391478,-99.17,0
19.391464,-99.17,0
19.391451,-99.17,0
19.391437,-99.17,0
19.391424,-99.17,0
19.39141,-99.17,0
19.391396,-99.17,0
19.391383,-99.17,0
19.391369,-99.17,0
19.391356,-99.17,0
19.391342,-99.17,0
19.391329,-99.17,0
19.391315,-99.17,0
19.391302,-99.17,0
19.391288,-99.17,0
19.391275,-99.17,0
19.391261,-99.17,0
19.391248,-99.17,0
19.391234,-99.17,0
19.391221,-99.17,0
19.391207,-99.17,0
19.391194,-99.17,0
19.39118,-99.17,0
19.391167,-99.17,0
19.391153,-99.17,0
19.39114,-99.17,0
19.391126,-99.17,0
19.391113,-99.17,0
19.391099,-99.17,0
19.391086,-99.17,0
19.391072,-99.17,0
19.391058,-99.17,0
19.391045,-99.17,0
19.391031,-99.17,0
19.391018,-99.17,0
19.391004,-99.17,0
19.390991,-99.17,0
19.390977,-99.17,0
19.390964,-99.17,0
19.39095,-99.17,0
19.390937,-99.17,0
19.390923,-99.17,0
19.39091,-99.17,0
19.390896,-99.17,0
19.390883,-99.17,0
19.390869,-99.17,0
19.390856,-99.17,0
19.390842,-99.17,0
19.390829,-99.17,0
19.390815,-99.17,0
19.390802,-99.17,0
19.390788,-99.17,0
19.390775,-99.17,0
19.390761,-99.17,0
19.390748,-99.17,0
19.390734,-99.17,0
19.39072,-99.17,0
19.390707,-99.17,0
19.390693,-99.17,0
19.39068,-99.17,0
19.390666,-99.17,0
19.390653,-99.17,0
19.390639,-99.17,0
19.390626,-99.17,0
19.390612,-99.17,0
19.390599,-99.17,0
19.390585,-99.17,0
19.390572,-99.17,0
19.390558,-99.17,0
19.390545,-99.17,0
19.390531,-99.17,0
19.390518,-99.17,0
19.390504,-99.17,0
19.390491,-99.17,0
19.390477,-99.17,0
19.390464,-99.17,0
19.39045,-99.17,0
19.390437,-99.17,0
19.390423,-99.17,0
19.39041,-99.17,0
19.390396,-99.17,0
19.390382,-99.17,0
19.390369,-99.17,0
19.390355,-99.17,0
19.390342,-99.17,0
19.390328,-99.17,0
19.390315,-99.17,0
19.390301,-99.17,0
19.390288,-99.17,0
19.390274,-99.17,0
19.390261,-99.17,0
19.390247,-99.17,0
19.390234,-99.17,0
19.39022,-99.17,0
19.390207,-99.17,0
19.390193,-99.17,0
19.39018,-99.17,0
19.390166,-99.17,0
19.390153,-99.17,0
19.390139,-99.17,0
19.390126,-99.17,0
19.390112,-99.17,0
19.390099,-99.17,0
19.390085,-99.17,0
19.390072,-99.17,0
19.390058,-99.17,0
19.390044,-99.17,0
19.390031,-99.17,0
19.390017,-99.17,0
19.390004,-99.17,0
19.38999,-99.17,0
19.389977,-99.17,0
19.389963,-99.17,0
19.38995,-99.17,0
19.389936,-99.17,0
19.389923,-99.17,0
19.389909,-99.17,0
19.389896,-99.17,0
19.389882,-99.17,0
19.389869,-99.17,0
19.389855,-99.17,0
19.389842,-99.17,0
19.389828,-99.17,0
19.389815,-99.17,0
19.389801,-99.17,0
19.389788,-99.17,0
19.389774,-99.17,0
19.389761,-99.17,0
19.389747,-99.17,0
19.389734,-99.17,0
19.38972,-99.17,0
19.389706,-99.17,0
19.389693,-99.17,0
19.389679,-99.17,0
19.389666,-99.17,0
19.389652,-99.17,0
19.389639,-99.17,0
19.389625,-99.17,0
19.389612,-99.17,0
19.389598,-99.17,0
19.389585,-99.17,0
19.389571,-99.17,0
19.389558,-99.17,0
19.389544,-99.17,0
19.389531,-99.17,0
19.389517,-99.17,0
19.389504,-99.17,0
19.38949,-99.17,0
19.389477,-99.17,0
19.389463,-99.17,0
19.38945,-99.17,0
19.389436,-99.17,0
19.389423,-99.17,0
19.389409,-99.17,0
19.389396,-99.17,0
19.389382,-99.17,0
19.389368,-99.17,0
19.389355,-99.17,0
19.389341,-99.17,0
19.389328,-99.17,0
19.389314,-99.17,0
19.389301,-99.17,0
19.389287,-99.17,0
19.389274,-99.17,0
19.38926,-99.17,0
19.389247,-99.17,0
19.389233,-99.17,0
19.38922,-99.17,0
19.389206,-99.17,0
19.389193,-99.17,0
19.389179,-99.17,0
19.389166,-99.17,0
19.389152,-99.17,0
19.389139,-99.17,0
19.389125,-99.17,0
19.389112,-99.17,0
19.389098,-99.17,0
19.389085,-99.17,0
19.389071,-99.17,0
19.389058,-99.17,0
19.389044,-99.17,0
19.38903,-99.17,0
19.389017,-99.17,0
19.389003,-99.17,0
19.38899,-99.17,0
19.388976,-99.17,0
19.388963,-99.17,0
19.388949,-99.17,0
19.388936,-99.17,0
19.388922,-99.17,0
19.388909,-99.17,0
19.388895,-99.17,0
19.388882,-99.17,0
19.388868,-99.17,0
19.388855,-99.17,0
19.388841,-99.17,0
19.388828,-99.17,0
19.388814,-99.17,0
19.388801,-99.17,0
19.388787,-99.17,0
19.388774,-99.17,0
19.38876,-99.17,0
19.388747,-99.17,0
19.388733,-99.17,0
19.38872,-99.17,0
19.388706,-99.17,0
19.388692,-99.17,0
19.388679,-99.17,0
19.388665,-99.17,0
19.388652,-99.17,0
19.388638,-99.17,0
19.388625,-99.17,0
19.388611,-99.17,0
19.388598,-99.17,0
19.388584,-99.17,0
19.388571,-99.17,0
19.388557,-99.17,0
19.388544,-99.17,0
19.38853,-99.17,0
19.388517,-99.17,0
19.388503,-99.17,0
19.38849,-99.17,0
19.388476,-99.17,0
19.388463,-99.17,0
19.388449,-99.17,0
19.388436,-99.17,0
19.388422,-99.17,0
19.388409,-99.17,0
19.388395,-99.17,0
19.388382,-99.17,0
19.388368,-99.17,0
19.388354,-99.17,0
19.388341,-99.17,0
19.388327,-99.17,0
19.388314,-99.17,0
19.3883,-99.17,0
19.388287,-99.17,0
19.388273,-99.17,0
19.38826,-99.17,0
19.388246,-99.17,0
19.388233,-99.17,0
19.388219,-99.17,0
19.388206,-99.17,0
19.388192,-99.17,0
19.388179,-99.17,0
19.388165,-99.17,0
19.388152,-99.17,0
19.388138,-99.17,0
19.388125,-99.17,0
19.388111,-99.17,0
19.388098,-99.17,0
19.388084,-99.17,0
19.388071,-99.17,0
19.388057,-99.17,0
19.388044,-99.17,0
19.38803,-99.17,0
19.388016,-99.17,0
19.388003,-99.17,0
19.387989,-99.17,0
19.387976,-99.17,0
19.387962,-99.17,0
19.387949,-99.17,0
19.387935,-99.17,0
19.387922,-99.17,0
19.387908,-99.17,0
19.387895,-99.17,0
19.387881,-99.17,0
19.387868,-99.17,0
19.387854,-99.17,0
19.387841,-99.17,0
19.387827,-99.17,0
19.387814,-99.17,0
19.3878,-99.17,0
19.387787,-99.17,0
19.387773,-99.17,0
19.38776,-99.17,0
19.387746,-99.17,0
19.387733,-99.17,0
19.387719,-99.17,0
19.387706,-99.17,0
19.387692,-99.17,0
19.387678,-99.17,0
19.387665,-99.17,0
19.387651,-99.17,0
19.387638,-99.17,0
19.387624,-99.17,0
19.387611,-99.17,0
19.387597,-99.17,0
19.387584,-99.17,0
19.38757,-99.17,0
19.387557,-99.17,0
19.387543,-99.17,0
19.38753,-99.17,0
19.387516,-99.17,0
19.387503,-99.17,0
19.387489,-99.17,0
19.387476,-99.17,0
19.387462,-99.17,0
19.387449,-99.17,0
19.387435,-99.17,0
19.387422,-99.17,0
19.387408,-99.17,0
19.387395,-99.17,0
19.387381,-99.17,0
19.387368,-99.17,0
19.387354,-99.17,0
19.38734,-99.17,0
19.387327,-99.17,0
19.387313,-99.17,0
19.3873,-99.17,0
19.387286,-99.17,0
19.387273,-99.17,0
19.387259,-99.17,0
19.387246,-99.17,0
19.387232,-99.17,0
19.387219,-99.17,0
19.387205,-99.17,0
19.387192,-99.17,0
19.387178,-99.17,0
19.387165,-99.17,0
19.387151,-99.17,0
19.387138,-99.17,0
19.387124,-99.17,0
19.387111,-99.17,0
19.387097,-99.17,0
19.387084,-99.17,0
19.38707,-99.17,0
19.387057,-99.17,0
19.387043,-99.17,0
19.38703,-99.17,0
19.387016,-99.17,0
19.387002,-99.17,0
19.386989,-99.17,0
19.386975,-99.17,0
19.386962,-99.17,0
19.386948,-99.17,0
19.386935,-99.17,0
19.386921,-99.17,0
19.386908,-99.17,0
19.386894,-99.17,0
19.386881,-99.17,0
19.386867,-99.17,0
19.386854,-99.17,0
19.38684,-99.17,0
19.386827,-99.17,0
19.386813,-99.17,0
19.3868,-99.17,0
19.386786,-99.17,0
19.386773,-99.17,0
19.386759,-99.17,0
19.386746,-99.17,0
19.386732,-99.17,0
19.386719,-99.17,0
19.386705,-99.17,0
19.386692,-99.17,0
19.386678,-99.17,0
19.386664,-99.17,0
19.386651,-99.17,0
19.386637,-99.17,0
19.386624,-99.17,0
19.38661,-99.17,0
19.386597,-99.17,0
19.386583,-99.17,0
19.38657,-99.17,0
19.386556,-99.17,0
19.386543,-99.17,0
19.386529,-99.17,0
19.386516,-99.17,0
19.386502,-99.17,0
19.386489,-99.17,0
19.386475,-99.17,0
19.386462,-99.17,0
19.386448,-99.17,0
19.386435,-99.17,0
19.386421,-99.17,0
19.386408,-99.17,0
19.386394,-99.17,0
19.386381,-99.17,0
19.386367,-99.17,0
19.386354,-99.17,0
19.38634,-99.17,0
19.386326,-99.17,0
19.386313,-99.17,0
19.386299,-99.17,0
19.386286,-99.17,0
19.386272,-99.17,0
19.386259,-99.17,0
19.386245,-99.17,0
19.386232,-99.17,0
19.386218,-99.17,0
19.386205,-99.17,0
19.386191,-99.17,0
19.386178,-99.17,0
19.386164,-99.17,0
19.386151,-99.17,0
19.386137,-99.17,0
19.386124,-99.17,0
19.38611,-99.17,0
19.386097,-99.17,0
19.386083,-99.17,0
19.38607,-99.17,0
19.386056,-99.17,0
19.386043,-99.17,0
19.386029,-99.17,0
19.386016,-99.17,0
19.386002,-99.17,0
19.385988,-99.17,0
19.385975,-99.17,0
19.385961,-99.17,0
19.385948,-99.17,0
19.385934,-99.17,0
19.385921,-99.17,0
19.385907,-99.17,0
19.385894,-99.17,0
19.38588,-99.17,0
19.385867,-99.17,0
19.385853,-99.17,0
19.38584,-99.17,0
19.385826,-99.17,0
19.385813,-99.17,0
19.385799,-99.17,0
19.385786,-99.17,0
19.385772,-99.17,0
19.385759,-99.17,0
19.385745,-99.17,0
19.385732,-99.17,0
19.385718,-99.17,0
19.385705,-99.17,0
19.385691,-99.17,0
19.385678,-99.17,0
19.385664,-99.17,0
19.38565,-99.17,0
19.385637,-99.17,0
19.385623,-99.17,0
19.38561,-99.17,0
19.385596,-99.17,0
19.385583,-99.17,0
19.385569,-99.17,0
19.385556,-99.17,0
19.385542,-99.17,0
19.385529,-99.17,0
19.385515,-99.17,0
19.385502,-99.17,0
19.385488,-99.17,0
19.385475,-99.17,0
19.385461,-99.17,0
19.385448,-99.17,0
19.385434,-99.17,0
19.385421,-99.17,0
19.385407,-99.17,0
19.385394,-99.17,0
19.38538,-99.17,0
19.385367,-99.17,0
19.385353,-99.17,0
19.38534,-99.17,0
19.385326,-99.17,0
19.385312,-99.17,0
19.385299,-99.17,0
19.385285,-99.17,0
19.385272,-99.17,0
19.385258,-99.17,0
19.385245,-99.17,0
19.385231,-99.17,0
19.385218,-99.17,0
19.385204,-99.17,0
19.385191,-99.17,0
19.385177,-99.17,0
19.385164,-99.17,0
19.38515,-99.17,0
19.385137,-99.17,0
19.385123,-99.17,0
19.38511,-99.17,0
19.385096,-99.17,0
19.385083,-99.17,0
19.385069,-99.17,0
19.385056,-99.17,0
19.385042,-99.17,0
19.385029,-99.17,0
19.385015,-99.17,0
19.385002,-99.17,0
19.384988,-99.17,0
19.384974,-99.17,0
19.384961,-99.17,0
19.384947,-99.17,0
19.384934,-99.17,0
19.38492,-99.17,0
19.384907,-99.17,0
19.384893,-99.17,0
19.38488,-99.17,0
19.384866,-99.17,0
19.384853,-99.17,0
19.384839,-99.17,0
19.384826,-99.17,0
19.384812,-99.17,0
19.384799,-99.17,0
19.384785,-99.17,0
19.384772,-99.17,0
19.384758,-99.17,0
19.384745,-99.17,0
19.384731,-99.17,0
19.384718,-99.17,0
19.384704,-99.17,0
19.384691,-99.17,0
19.384677,-99.17,0
19.384664,-99.17,0
19.38465,-99.17,0
19.384636,-99.17,0
19.384623,-99.17,0
19.384609,-99.17,0
19.384596,-99.17,0
19.384582,-99.17,0
19.384569,-99.17,0
19.384555,-99.17,0
19.384542,-99.17,0
19.384528,-99.17,0
19.384515,-99.17,0
19.384501,-99.17,0
19.384488,-99.17,0
19.384474,-99.17,0
19.384461,-99.17,0
19.384447,-99.17,0
19.384434,-99.17,0
19.38442,-99.17,0
19.384407,-99.17,0
19.384393,-99.17,0
19.38438,-99.17,0
19.384366,-99.17,0
19.384353,-99.17,0
19.384339,-99.17,0
19.384326,-99.17,0
19.384312,-99.17,0
19.384298,-99.17,0
19.384285,-99.17,0
19.384271,-99.17,0
19.384258,-99.17,0
19.384244,-99.17,0
19.384231,-99.17,0
19.384217,-99.17,0
19.384204,-99.17,0
19.38419,-99.17,0
19.384177,-99.17,0
19.384163,-99.17,0
19.38415,-99.17,0
19.384136,-99.17,0
19.384123,-99.17,0
19.384109,-99.17,0
19.384096,-99.17,0
19.384082,-99.17,0
19.384069,-99.17,0
19.384055,-99.17,0
19.384042,-99.17,0
19.384028,-99.17,0
19.384015,-99.17,0
19.384001,-99.17,0
19.383988,-99.17,0
19.383974,-99.17,0
19.38396,-99.17,0
19.383947,-99.17,0
19.383933,-99.17,0
19.38392,-99.17,0
19.383906,-99.17,0
19.383893,-99.17,0
19.383879,-99.17,0
19.383866,-99.17,0
19.383852,-99.17,0
19.383839,-99.17,0
19.383825,-99.17,0
19.383812,-99.17,0
19.383798,-99.17,0
19.383785,-99.17,0
19.383771,-99.17,0
19.383758,-99.17,0
19.383744,-99.17,0
19.383731,-99.17,0
19.383717,-99.17,0
19.383704,-99.17,0
19.38369,-99.17,0
19.383677,-99.17,0
19.383663,-99.17,0
19.38365,-99.17,0
19.383636,-99.17,0
19.383622,-99.17,0
19.383609,-99.17,0
19.383595,-99.17,0
19.383582,-99.17,0
19.383568,-99.17,0
19.383555,-99.17,0
19.383541,-99.17,0
19.383528,-99.17,0
19.383514,-99.17,0
19.383501,-99.17,0
19.383487,-99.17,0
19.383474,-99.17,0
19.38346,-99.17,0
19.383447,-99.17,0
19.383433,-99.17,0
19.38342,-99.17,0
19.383406,-99.17,0
19.383393,-99.17,0
19.383379,-99.17,0
19.383366,-99.17,0
19.383352,-99.17,0
19.383339,-99.17,0
19.383325,-99.17,0
19.383312,-99.17,0
19.383298,-99.17,0
19.383284,-99.17,0
19.383271,-99.17,0
19.383257,-99.17,0
19.383244,-99.17,0
19.38323,-99.17,0
19.383217,-99.17,0
19.383203,-99.17,0
19.38319,-99.17,0
19.383176,-99.17,0
19.383163,-99.17,0
19.383149,-99.17,0
19.383136,-99.17,0
19.383122,-99.17,0
19.383109,-99.17,0
19.383095,-99.17,0
19.383082,-99.17,0
19.383068,-99.17,0
19.383055,-99.17,0
19.383041,-99.17,0
19.383028,-99.17,0
19.383014,-99.17,0
19.383001,-99.17,0
19.382987,-99.17,0
19.382974,-99.17,0
19.38296,-99.17,0
19.382946,-99.17,0
19.382933,-99.17,0
19.382919,-99.17,0
19.382906,-99.17,0
19.382892,-99.17,0
19.382879,-99.17,0
19.382865,-99.17,0
19.382852,-99.17,0
19.382838,-99.17,0
19.382825,-99.17,0
19.382811,-99.17,0
19.382798,-99.17,0
19.382784,-99.17,0
19.382771,-99.17,0
19.382757,-99.17,0
19.382744,-99.17,0
19.38273,-99.17,0
19.382717,-99.17,0
19.382703,-99.17,0
19.38269,-99.17,0
19.382676,-99.17,0
19.382663,-99.17,0
19.382649,-99.17,0
19.382636,-99.17,0
19.382622,-99.17,0
19.382608,-99.17,0
19.382595,-99.17,0
19.382581,-99.17,0
19.382568,-99.17,0
19.382554,-99.17,0
19.382541,-99.17,0
19.382527,-99.17,0
19.382514,-99.17,0
19.3825,-99.17,0
19.382487,-99.17,0
19.382473,-99.17,0
19.38246,-99.17,0
19.382446,-99.17,0
19.382433,-99.17,0
19.382419,-99.17,0
19.382406,-99.17,0
19.382392,-99.17,0
19.382379,-99.17,0
19.382365,-99.17,0
19.382352,-99.17,0
19.382338,-99.17,0
19.382325,-99.17,0
19.382311,-99.17,0
19.382298,-99.17,0
19.382284,-99.17,0
19.38227,-99.17,0
19.382257,-99.17,0
19.382243,-99.17,0
19.38223,-99.17,0
19.382216,-99.17,0
19.382203,-99.17,0
19.382189,-99.17,0
19.382176,-99.17,0
19.382162,-99.17,0
19.382149,-99.17,0
19.382135,-99.17,0
19.382122,-99.17,0
19.382108,-99.17,0
19.382095,-99.17,0
19.382081,-99.17,0
19.382068,-99.17,0
19.382054,-99.17,0
19.382041,-99.17,0
19.382027,-99.17,0
19.382014,-99.17,0
19.382,-99.17,0
19.381987,-99.17,0
19.381973,-99.17,0
19.38196,-99.17,0
19.381946,-99.17,0
19.381932,-99.17,0
19.381919,-99.17,0
19.381905,-99.17,0
19.381892,-99.17,0
19.381878,-99.17,0
19.381865,-99.17,0
19.381851,-99.17,0
19.381838,-99.17,0
19.381824,-99.17,0
19.381811,-99.17,0
19.381797,-99.17,0
19.381784,-99.17,0
19.38177,-99.17,0
19.381757,-99.17,0
19.381743,-99.17,0
19.38173,-99.17,0
19.381716,-99.17,0
19.381703,-99.17,0
19.381689,-99.17,0
19.381676,-99.17,0
19.381662,-99.17,0
19.381649,-99.17,0
19.381635,-99.17,0
19.381622,-99.17,0
19.381608,-99.17,0
19.381594,-99.17,0
19.381581,-99.17,0
19.381567,-99.17,0
19.381554,-99.17,0
19.38154,-99.17,0
19.381527,-99.17,0
19.381513,-99.17,0
19.3815,-99.17,0
19.381486,-99.17,0
19.381473,-99.17,0
19.381459,-99.17,0
19.381446,-99.17,0
19.381432,-99.17,0
19.381419,-99.17,0
19.381405,-99.17,0
19.381392,-99.17,0
19.381378,-99.17,0
19.381365,-99.17,0
19.381351,-99.17,0
19.381338,-99.17,0
19.381324,-99.17,0
19.381311,-99.17,0
19.381297,-99.17,0
19.381284,-99.17,0
19.38127,-99.17,0
19.381256,-99.17,0
19.381243,-99.17,0
19.381229,-99.17,0
19.381216,-99.17,0
19.381202,-99.17,0
19.381189,-99.17,0
19.381175,-99.17,0
19.381162,-99.17,0
19.381148,-99.17,0
19.381135,-99.17,0
19.381121,-99.17,0
19.381108,-99.17,0
19.381094,-99.17,0
19.381081,-99.17,0
19.381067,-99.17,0
19.381054,-99.17,0
19.38104,-99.17,0
19.381027,-99.17,0
19.381013,-99.17,0
19.381,-99.17,0
19.380986,-99.17,0
19.380973,-99.17,0
19.380959,-99.17,0
19.380946,-99.17,0
19.380932,-99.17,0
19.380918,-99.17,0
19.380905,-99.17,0
19.380891,-99.17,0
19.380878,-99.17,0
19.380864,-99.17,0
19.380851,-99.17,0
19.380837,-99.17,0
19.380824,-99.17,0
19.38081,-99.17,0
19.380797,-99.17,0
19.380783,-99.17,0
19.38077,-99.17,0
19.380756,-99.17,0
19.380743,-99.17,0
19.380729,-99.17,0
19.380716,-99.17,0
19.380702,-99.17,0
19.380689,-99.17,0
19.380675,-99.17,0
19.380662,-99.17,0
19.380648,-99.17,0
19.380635,-99.17,0
19.380621,-99.17,0
19.380608,-99.17,0
19.380594,-99.17,0
19.38058,-99.17,0
19.380567,-99.17,0
19.380553,-99.17,0
19.38054,-99.17,0
19.380526,-99.17,0
19.380513,-99.17,0
19.380499,-99.17,0
19.380486,-99.17,0
19.380472,-99.17,0
19.380459,-99.17,0
19.380445,-99.17,0
19.380432,-99.17,0
19.380418,-99.17,0
19.380405,-99.17,0
19.380391,-99.17,0
19.380378,-99.17,0
19.380364,-99.17,0
19.380351,-99.17,0
19.380337,-99.17,0
19.380324,-99.17,0
19.38031,-99.17,0
19.380297,-99.17,0
19.380283,-99.17,0
19.38027,-99.17,0
19.380256,-99.17,0
19.380242,-99.17,0
19.380229,-99.17,0
19.380215,-99.17,0
19.380202,-99.17,0
19.380188,-99.17,0
19.380175,-99.17,0
19.380161,-99.17,0
19.380148,-99.17,0
19.380134,-99.17,0
19.380121,-99.17,0
19.380107,-99.17,0
19.380094,-99.17,0
19.38008,-99.17,0
19.380067,-99.17,0
19.380053,-99.17,0
19.38004,-99.17,0
19.380026,-99.17,0
19.380013,-99.17,0
19.379999,-99.17,0
19.379986,-99.17,0
19.379972,-99.17,0
19.379959,-99.17,0
19.379945,-99.17,0
19.379932,-99.17,0
19.379918,-99.17,0
19.379904,-99.17,0
19.379891,-99.17,0
19.379877,-99.17,0
19.379864,-99.17,0
19.37985,-99.17,0
19.379837,-99.17,0
19.379823,-99.17,0
19.37981,-99.17,0
19.379796,-99.17,0
19.379783,-99.17,0
19.379769,-99.17,0
19.379756,-99.17,0
19.379742,-99.17,0
19.379729,-99.17,0
19.379715,-99.17,0
19.379702,-99.17,0
19.379688,-99.17,0
19.379675,-99.17,0
19.379661,-99.17,0
19.379648,-99.17,0
19.379634,-99.17,0
19.379621,-99.17,0
19.379607,-99.17,0
19.379594,-99.17,0
19.37958,-99.17,0
19.379566,-99.17,0
19.379553,-99.17,0
19.379539,-99.17,0
19.379526,-99.17,0
19.379512,-99.17,0
19.379499,-99.17,0
19.379485,-99.17,0
19.379472,-99.17,0
19.379458,-99.17,0
19.379445,-99.17,0
19.379431,-99.17,0
19.379418,-99.17,0
19.379404,-99.17,0
19.379391,-99.17,0
19.379377,-99.17,0
19.379364,-99.17,0
19.37935,-99.17,0
19.379337,-99.17,0
19.379323,-99.17,0
19.37931,-99.17,0
19.379296,-99.17,0
19.379283,-99.17,0
19.379269,-99.17,0
19.379256,-99.17,0
19.379242,-99.17,0
19.379228,-99.17,0
19.379215,-99.17,0
19.379201,-99.17,0
19.379188,-99.17,0
19.379174,-99.17,0
19.379161,-99.17,0
19.379147,-99.17,0
19.379134,-99.17,0
19.37912,-99.17,0
19.379107,-99.17,0
19.379093,-99.17,0
19.37908,-99.17,0
19.379066,-99.17,0
19.379053,-99.17,0
19.379039,-99.17,0
19.379026,-99.17,0
19.379012,-99.17,0
19.378999,-99.17,0
19.378985,-99.17,0
19.378972,-99.17,0
19.378958,-99.17,0
19.378945,-99.17,0
19.378931,-99.17,0
19.378918,-99.17,0
19.378904,-99.17,0
19.37889,-99.17,0
19.378877,-99.17,0
19.378863,-99.17,0
19.37885,-99.17,0
19.378836,-99.17,0
19.378823,-99.17,0
19.378809,-99.17,0
19.378796,-99.17,0
19.378782,-99.17,0
19.378769,-99.17,0
19.378755,-99.17,0
19.378742,-99.17,0
19.378728,-99.17,0
19.378715,-99.17,0
19.378701,-99.17,0
19.378688,-99.17,0
19.378674,-99.17,0
19.378661,-99.17,0
19.378647,-99.17,0
19.378634,-99.17,0
19.37862,-99.17,0
19.378607,-99.17,0
19.378593,-99.17,0
19.37858,-99.17,0
19.378566,-99.17,0
19.378552,-99.17,0
19.378539,-99.17,0
19.378525,-99.17,0
19.378512,-99.17,0
19.378498,-99.17,0
19.378485,-99.17,0
19.378471,-99.17,0
19.378458,-99.17,0
19.378444,-99.17,0
19.378431,-99.17,0
19.378417,-99.17,0
19.378404,-99.17,0
19.37839,-99.17,0
19.378377,-99.17,0
19.378363,-99.17,0
19.37835,-99.17,0
19.378336,-99.17,0
19.378323,-99.17,0
19.378309,-99.17,0
19.378296,-99.17,0
19.378282,-99.17,0
19.378269,-99.17,0
19.378255,-99.17,0
19.378242,-99.17,0
19.378228,-99.17,0
19.378214,-99.17,0
19.378201,-99.17,0
19.378187,-99.17,0
19.378174,-99.17,0
19.37816,-99.17,0
19.378147,-99.17,0
19.378133,-99.17,0
19.37812,-99.17,0
19.378106,-99.17,0
19.378093,-99.17,0
19.378079,-99.17,0
19.378066,-99.17,0
19.378052,-99.17,0
19.378039,-99.17,0
19.378025,-99.17,0
19.378012,-99.17,0
19.377998,-99.17,0
19.377985,-99.17,0
19.377971,-99.17,0
19.377958,-99.17,0
19.377944,-99.17,0
19.377931,-99.17,0
19.377917,-99.17,0
19.377904,-99.17,0
19.37789,-99.17,0
19.377876,-99.17,0
19.377863,-99.17,0
19.377849,-99.17,0
19.377836,-99.17,0
19.377822,-99.17,0
19.377809,-99.17,0
19.377795,-99.17,0
19.377782,-99.17,0
19.377768,-99.17,0
19.377755,-99.17,0
19.377741,-99.17,0
19.377728,-99.17,0
19.377714,-99.17,0
19.377701,-99.17,0
19.377687,-99.17,0
19.377674,-99.17,0
19.37766,-99.17,0
19.377647,-99.17,0
19.377633,-99.17,0
19.37762,-99.17,0
19.377606,-99.17,0
19.377593,-99.17,0
19.377579,-99.17,0
19.377566,-99.17,0
19.377552,-99.17,0
19.377538,-99.17,0
19.377525,-99.17,0
19.377511,-99.17,0
19.377498,-99.17,0
19.377484,-99.17,0
19.377471,-99.17,0
19.377457,-99.17,0
19.377444,-99.17,0
19.37743,-99.17,0
19.377417,-99.17,0
19.377403,-99.17,0
19.37739,-99.17,0
19.377376,-99.17,0
19.377363,-99.17,0
19.377349,-99.17,0
19.377336,-99.17,0
19.377322,-99.17,0
19.377309,-99.17,0
19.377295,-99.17,0
19.377282,-99.17,0
19.377268,-99.17,0
19.377255,-99.17,0
19.377241,-99.17,0
19.377228,-99.17,0
19.377214,-99.17,0
19.3772,-99.17,0
19.377187,-99.17,0
19.377173,-99.17,0
19.37716,-99.17,0
19.377146,-99.17,0
19.377133,-99.17,0
19.377119,-99.17,0
19.377106,-99.17,0
19.377092,-99.17,0
19.377079,-99.17,0
19.377065,-99.17,0
19.377052,-99.17,0
19.377038,-99.17,0
19.377025,-99.17,0
19.377011,-99.17,0
19.376998,-99.17,0
19.376984,-99.17,0
19.376971,-99.17,0
19.376957,-99.17,0
19.376944,-99.17,0
19.37693,-99.17,0
19.376917,-99.17,0
19.376903,-99.17,0
19.37689,-99.17,0
19.376876,-99.17,0
19.376862,-99.17,0
19.376849,-99.17,0
19.376835,-99.17,0
19.376822,-99.17,0
19.376808,-99.17,0
19.376795,-99.17,0
19.376781,-99.17,0
19.376768,-99.17,0
19.376754,-99.17,0
19.376741,-99.17,0
19.376727,-99.17,0
19.376714,-99.17,0
19.3767,-99.17,0
19.376687,-99.17,0
19.376673,-99.17,0
19.37666,-99.17,0
19.376646,-99.17,0
19.376633,-99.17,0
19.376619,-99.17,0
19.376606,-99.17,0
19.376592,-99.17,0
19.376579,-99.17,0
19.376565,-99.17,0
19.376552,-99.17,0
19.376538,-99.17,0
19.376524,-99.17,0
19.376511,-99.17,0
19.376497,-99.17,0
19.376484,-99.17,0
19.37647,-99.17,0
19.376457,-99.17,0
19.376443,-99.17,0
19.37643,-99.17,0
19.376416,-99.17,0
19.376403,-99.17,0
19.376389,-99.17,0
19.376376,-99.17,0
19.376362,-99.17,0
19.376349,-99.17,0
19.376335,-99.17,0
19.376322,-99.17,0
19.376308,-99.17,0
19.376295,-99.17,0
19.376281,-99.17,0
19.376268,-99.17,0
19.376254,-99.17,0
19.376241,-99.17,0
19.376227,-99.17,0
19.376214,-99.17,0
19.41,-99.2141,1
19.41,-99.214082,1
19.41,-99.214065,1
19.41,-99.214047,1
19.41,-99.214029,1
19.41,-99.214012,1
19.41,-99.213994,1
19.41,-99.213977,1
19.41,-99.213959,1
19.41,-99.213941,1
19.41,-99.213924,1
19.41,-99.213906,1
19.41,-99.213888,1
